input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row5334	E99	row191_M+H[1+];row5334_M[1+]	C05522;C00380	Cytosine (in DNA)$Cytosine	row5334	111.0436	179.0	0.90406673025	0.12	AE_pos_111.0436_179
row5334	E1157	row5334_M+H[1+]	C00090;C00530	Catechol; 1,2-Benzenediol; o-Benzenediol; 1,2-Dihydroxybenzene; Brenzcatechin; Pyrocatechol$p-Benzenediol; Hydroquinone; 1,4-Benzenediol; 1,4-Dihydroxybenzene; Benzene-1,4-diol; Quinol; 4-Hydroxyphenol	row5334	111.0436	179.0	0.90406673025	0.12	AE_pos_111.0436_179
row5335	E1158	row5335_M+H[1+]	C00090;C00530	Catechol; 1,2-Benzenediol; o-Benzenediol; 1,2-Dihydroxybenzene; Brenzcatechin; Pyrocatechol$p-Benzenediol; Hydroquinone; 1,4-Benzenediol; 1,4-Dihydroxybenzene; Benzene-1,4-diol; Quinol; 4-Hydroxyphenol	row5335	111.0436	553.0	0.292831217123	-1.09	AE_pos_111.0436_553
row5341	E109	row5341_M+Na[1+]	C00577;C00256;C01013;C00186;C00184	D-Glyceraldehyde$D-Lactate$3-Hydroxypropanoate; 3-Hydroxypropanoic acid; 3-Hydroxypropionate; 3-Hydroxypropionic acid; Hydracrylic acid$L-Lactate$Dihydroxyacetone	row5341	113.0217	403.0	0.0193024935611	2.6	AE_pos_113.0217_403
row5343	E111	row5343_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol	row5343	113.0592	555.0	0.411064672246	0.84	AE_pos_113.0592_555
row5361	E236	row1593_M+Na[1+];row1832_M+HCOONa[1+];row5361_M+2H[2+];row6256_M+H[1+]	C07501	Felbamate	row5361	120.0547	76.0	0.241026744321	-1.22	AE_pos_120.0547_76
row5365	E793	row1493_M+H[1+];row1499_M(C13)+H[1+];row5365_M(C13)+2H[2+];row7211_M+2H[2+]	C00491	L-Cystine; L-Dicysteine; L-alpha-Diamino-beta-dithiolactic acid	row5365	121.5201	55.0	0.879052600045	-0.15	AE_pos_121.5201_55
row5368	E1163	row5368_M+H[1+]	C00153	Nicotinamide	row5368	123.0547	60.0	0.612544884093	0.52	AE_pos_123.0547_60
row5381	E184	row331_M+H[1+];row5381_M(C13)+H[1+]	C00178;C02835	Thymine$Imidazole-4-acetate; Imidazoleacetic acid; 4-Imidazoleacetate	row5381	128.0538	27.0	0.462657254283	0.75	AE_pos_128.0538_27
row5382	E198	row5382_M+H[1+]	C04092;C00450	delta1-Piperideine-2-carboxylate; 1,2-Didehydropiperidine-2-carboxylate$2,3,4,5-Tetrahydropyridine-2-carboxylate; delta1-Piperideine-6-L-carboxylate	row5382	128.0703	554.0	0.0764915194448	-1.89	AE_pos_128.0703_554
row5386	E226	row4982_M+H[1+];row5386_M[1+]	C14860		row5386	129.958	551.0	0.596698541372	0.54	AE_pos_129.958_551
row5387	E223	row388_M+H[1+];row5387_M[1+];row672_M+Na[1+]	C14860		row5387	129.958	39.0	0.196564520849	-1.35	AE_pos_129.958_39
row5390	E218	row5390_M+H[1+]	C00671;C00233;C06102;C03465	(S)-3-Methyl-2-oxopentanoate$4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	row5390	131.0692	49.0	0.0920132942672	1.79	AE_pos_131.0692_49
row5406	E120	row5406_M+Na[1+]	C03912;C03564	1-Pyrroline-5-carboxylate$1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate	row5406	136.0381	44.0	0.388921710589	-0.89	AE_pos_136.0381_44
row5407	E122	row5407_M+Na[1+]	C03912;C03564	1-Pyrroline-5-carboxylate$1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate	row5407	136.038	324.0	0.648675769899	-0.46	AE_pos_136.038_324
row5407	E292	row461_M+H[1+];row5407_M[1+]	C01620;C00262	$Hypoxanthine	row5407	136.038	324.0	0.648675769899	-0.46	AE_pos_136.038_324
row5412	E302	row1645_M+H[1+];row5412_M+2H[2+]	C00951	Estradiol-17beta; beta-Estradiol; Estradiol	row5412	137.0954	490.0	0.0791038769873	1.88	AE_pos_137.0954_490
row5417	E1168	row5417_M+H[1+]	C06078;C00521;C06099;C06306	$(-)-Limonene; (-)-(S)-Limonene; (-)-(4S)-Limonene$(+)-Limonene; (+)-(R)-Limonene; (+)-(4R)-Limonene$	row5417	137.1318	152.0	0.339914089778	-0.98	AE_pos_137.1318_152
row5418	E1169	row5418_M+H[1+]	C06078;C00521;C06099;C06306	$(-)-Limonene; (-)-(S)-Limonene; (-)-(4S)-Limonene$(+)-Limonene; (+)-(R)-Limonene; (+)-(4R)-Limonene$	row5418	137.1318	533.0	0.698118279868	0.39	AE_pos_137.1318_533
row5440	E1170	row5440_M+H[1+]	CE0074	alloxan	row5440	143.0101	382.0	0.738179898268	0.34	AE_pos_143.0101_382
row5450	E1173	row5450_M+H[1+]	C14790		row5450	144.0802	54.0	0.184918511969	1.39	AE_pos_144.0802_54
row5468	E400	row5468_M+H[1+]	C14872		row5468	151.0046	575.0	0.755882846789	-0.32	AE_pos_151.0046_575
row5469	E208	row5469_M+Na[1+]	C00906	5,6-Dihydrothymine	row5469	151.0477	264.0	0.419516590297	-0.83	AE_pos_151.0477_264
row5470	E426	row5470_M+H[1+]	C02576	Perillyl aldehyde; Perillaldehyde	row5470	151.1112	482.0	0.0664518306014	-1.97	AE_pos_151.1112_482
row5475	E601	row5475_M+H[1+]	CE5665	leukoaminochrome	row5475	152.0699	553.0	0.171749442634	-1.43	AE_pos_152.0699_553
row5476	E1176	row5476_M+H[1+]	C02442;C03711	N-Methyltyramine$N-Methylphenylethanolamine	row5476	152.1065	52.0	0.166931633134	1.45	AE_pos_152.1065_52
row5477	E1177	row5477_M+H[1+]	C02442;C03711	N-Methyltyramine$N-Methylphenylethanolamine	row5477	152.1065	472.0	0.578011307264	0.57	AE_pos_152.1065_472
row5486	E245	row418_M+H[1+];row5486_M+Na[1+]	C02642;C00152	N-Carbamoyl-beta-alanine$L-Asparagine	row5486	155.0427	54.0	0.887794674405	-0.14	AE_pos_155.0427_54
row5487	E466	row5487_M+H[1+];row720_M(C13)+H[1+]	C06608	Diethylphosphoric acid; O,O-Diethylphosphoric acid	row5487	155.0461	516.0	0.755785006921	0.32	AE_pos_155.0461_516
row5492	E475	row5492_M+H[1+]	CE2006;CE6506	$	row5492	157.1216	524.0	0.913397354445	-0.11	AE_pos_157.1216_524
row5496	E1166	row5496_M+Na[1+]	C00155	L-Homocysteine	row5496	158.0261	425.0	0.385301387617	-0.89	AE_pos_158.0261_425
row5498	E282	row5498_M+Na[1+]	C00147	Adenine	row5498	158.044	300.0	1.2234942889e-09	12.44	AE_pos_158.044_300
row5498	E492	row5498_M+H[1+]	C02220	2-Aminomuconate	row5498	158.044	300.0	1.2234942889e-09	12.44	AE_pos_158.044_300
row5499	E1182	row5499_M+Na[1+]	C02505;C02558	2-Phenylacetamide$N-Acetylarylamine	row5499	158.0569	553.0	0.192594047747	-1.36	AE_pos_158.0569_553
row5505	E649	row1032_M+Na[1+];row5505_M+H[1+]	C03087	5-Acetamidopentanoate	row5505	160.0956	63.0	0.472868156503	0.74	AE_pos_160.0956_63
row5519	E538	row5519_M+H[1+]	C06205	1,2-Dihydronaphthalene-1,2-diol	row5519	163.0746	571.0	0.786311408027	0.28	AE_pos_163.0746_571
row5536	E383	row5536_M+Na[1+]	C00047	L-Lysine	row5536	169.0946	246.0	0.478454616185	0.73	AE_pos_169.0946_246
row5537	E12	row5537_M+H[1+]	CE2061		row5537	169.1215	373.0	0.205533818735	-1.32	AE_pos_169.1215_373
row5538	E1200	row5538_M+Na[1+]	CE1939;CE1940	spermidine monoaldehyde 1$spermidine monoaldehyde 2	row5538	169.1327	454.0	0.00744044666783	3.06	AE_pos_169.1327_454
row5540	E1201	row5540_M+H[1+]	C00506	L-Cysteate	row5540	170.0115	117.0	0.0808173925974	1.86	AE_pos_170.0115_117
row5541	E1202	row5541_M+H[1+]	C00506	L-Cysteate	row5541	170.0116	378.0	0.0737241904921	1.91	AE_pos_170.0116_378
row5554	E592	row5554_M+H[1+]	C00093	Glycerol 3-phosphate	row5554	173.0199	284.0	0.443497957883	0.79	AE_pos_173.0199_284
row5555	E1207	row5555_M+H[1+]	CE2152		row5555	173.107	29.0	0.371551862137	-0.92	AE_pos_173.107_29
row5566	E614	row5566_M+Na[1+]	C01962	Thiocysteine	row5566	175.9796	567.0	0.324144136306	-1.02	AE_pos_175.9796_567
row5578	E630	row5578_M+H[1+]	CE1918;CE5629	5-hydroxytryptophol$1,2-dehydrosalsolinol	row5578	178.0852	524.0	0.163842148978	1.46	AE_pos_178.0852_524
row5586	E474	row5586_M+Na[1+]	CE2006;CE6506	$	row5586	179.106	212.0	0.0319998688549	2.35	AE_pos_179.106_212
row5587	E476	row5587_M+Na[1+]	CE2006;CE6506	$	row5587	179.106	550.0	0.961414571126	0.05	AE_pos_179.106_550
row5592	E637	row5592_M+H[1+]	CE5536;C01586	adrenochrome$Hippurate; Hippuric acid; N-Benzoylglycine; Benzoylaminoacetic acid	row5592	180.0659	71.0	0.905589849686	-0.12	AE_pos_180.0659_71
row5594	E1211	row5594_M+Na[1+]	C14089;C02909	1-Hydroxymethylnaphthalene; 1-Naphthalenemethanol$(2-Naphthyl)methanol; 2-Naphthalenemethanol; 2-Hydroxymethylnaphthalene	row5594	181.0611	528.0	0.189633436399	1.37	AE_pos_181.0611_528
row5595	E647	row5595_M+Na[1+]	C01601		row5595	181.1214	93.0	0.0778915296985	1.88	AE_pos_181.1214_93
row5626	E684	row5626_M+H[1+]	C02727	N6-Acetyl-L-lysine	row5626	189.1224	134.0	0.623372479763	-0.5	AE_pos_189.1224_134
row5632	E697	row5632_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid	row5632	190.07	202.0	0.000140420293488	4.97	AE_pos_190.07_202
row5640	E1218	row5640_M+H[1+]	CE6205	5-methoxytryptophol	row5640	192.1014	79.0	0.26100420239	1.17	AE_pos_192.1014_79
row5641	E1219	row5641_M+H[1+]	CE6205	5-methoxytryptophol	row5641	192.1014	376.0	0.876336758918	-0.16	AE_pos_192.1014_376
row5659	E27	row5659_M+Na[1+]	C05545	Histone N6,N6-dimethyl-L-lysine	row5659	197.1277	181.0	0.246579142657	1.2	AE_pos_197.1277_181
row5660	E28	row5660_M+Na[1+]	C05545	Histone N6,N6-dimethyl-L-lysine	row5660	197.1276	516.0	0.203741978936	-1.33	AE_pos_197.1276_516
row5680	E669	row5680_M+Na[1+]	C16613		row5680	206.9943	433.0	0.881466563845	0.15	AE_pos_206.9943_433
row5709	E838	row1600_M+HCOONa[1+];row5709_M+Na[1+]	C00618;C06472;C00191	3-Dehydro-L-gulonate$L-Iduronic acid$D-Glucuronate	row5709	217.0301	29.0	0.537060178536	0.63	AE_pos_217.0301_29
row5713	E1223	row5713_M+Na[1+]	C05584	3-Methoxy-4-hydroxymandelate; Vanillylmandelic acid	row5713	221.0424	90.0	3.89656216162e-16	32.96	AE_pos_221.0424_90
row5715	E758	row1365_M(C13)+2H[2+];row2238_M+H[1+];row2240_M(C13)+H[1+];row2294_M+Na[1+];row5715_M+2H[2+]	C00504	Folate	row5715	221.5757	160.0	3.07032772038e-08	9.92	AE_pos_221.5757_160
row5725	E104	row201_M+H+Na[2+];row5725_M+Na[1+]	C06206	Benzoyl phosphate	row5725	224.9945	164.0	0.109808982136	-1.69	AE_pos_224.9945_164
row5754	E1162	row5754_M+Na[1+]	CE2176	3-O-methyldopa	row5754	234.072	380.0	0.507155400535	-0.68	AE_pos_234.072_380
row5780	E763	row5780_M+Na[1+]	C02291;C00542	L-Cystathionine$Cystathionine	row5780	245.059	132.0	5.47750601256e-05	-5.44	AE_pos_245.059_132
row5796	E860	row5796_M+Na[1+]	CE1059		row5796	253.1784	256.0	0.066749020802	-1.97	AE_pos_253.1784_256
row5812	E1236	row5812_M+H[1+]	C00103;CE3075;C04006;C00275;C02965;C05345;C02976;C01097;C01094;C03546;C00092;C00085;C03735;C00668;C00636;C00446;C01171;C01172;C01177;C03862	D-Glucose 1-phosphate$sorbitol 3-phosphate$1D-myo-Inositol 3-phosphate$D-Mannose 6-phosphate$D-Hexose 6-phosphate$beta-D-Fructose 6-phosphate$Fructose 1-phosphate$D-Tagatose 6-phosphate$D-Fructose 1-phosphate$1D-myo-Inositol 4-phosphate$D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester$D-Fructose 6-phosphate$alpha-D-Hexose 6-phosphate$alpha-D-Glucose 6-phosphate$D-Mannose 1-phosphate$alpha-D-Galactose 1-phosphate$alpha-D-Hexose 1-phosphate$beta-D-glucose 6-phosphate$1D-myo-Inositol 1-phosphate$Dolichyl phosphate D-mannose	row5812	261.0356	348.0	0.00100786961413	4.01	AE_pos_261.0356_348
row5817	E252	row5817_M+H[1+]	C14799		row5817	265.0554	73.0	0.101751406972	-1.74	AE_pos_265.0554_73
row5821	E165	row1853_M+HCOONa[1+];row5821_M+Na[1+]	CE5869	lysyl-proline	row5821	267.155	82.0	0.320159089527	-1.03	AE_pos_267.155_82
row5830	E810	row5830_M+Na[1+]	C00647	Pyridoxamine 5'-phosphate	row5830	271.0466	98.0	0.00233496937838	3.61	AE_pos_271.0466_98
row5837	E187	row342_M+2H[2+];row5837_M+Na[1+]	C16582;C16584	2-Hydroxyfelbamate$p-Hydroxyfelbamate	row5837	277.0784	329.0	0.0944908421024	-1.78	AE_pos_277.0784_329
row5838	E397	row5838_M+H[1+]	C08249	Pyrimidine 5'-deoxynucleotide	row5838	278.064	113.0	0.0603356096012	-2.02	AE_pos_278.064_113
row5848	E1235	row5848_M+Na[1+]	C00103;CE3075;C04006;C00275;C02965;C05345;C02976;C01097;C01094;C03546;C00092;C00085;C03735;C00668;C00636;C00446;C01171;C01172;C01177;C03862	D-Glucose 1-phosphate$sorbitol 3-phosphate$1D-myo-Inositol 3-phosphate$D-Mannose 6-phosphate$D-Hexose 6-phosphate$beta-D-Fructose 6-phosphate$Fructose 1-phosphate$D-Tagatose 6-phosphate$D-Fructose 1-phosphate$1D-myo-Inositol 4-phosphate$D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester$D-Fructose 6-phosphate$alpha-D-Hexose 6-phosphate$alpha-D-Glucose 6-phosphate$D-Mannose 1-phosphate$alpha-D-Galactose 1-phosphate$alpha-D-Hexose 1-phosphate$beta-D-glucose 6-phosphate$1D-myo-Inositol 1-phosphate$Dolichyl phosphate D-mannose	row5848	283.0172	272.0	0.0898852001309	1.81	AE_pos_283.0172_272
row5851	E84	row1333_M+H[1+];row5851_M+HCOONa[1+]	C01233	sn-Glycero-3-phosphoethanolamine	row5851	284.0496	167.0	0.00222905417025	3.63	AE_pos_284.0496_167
row5888	E910	row5888_M+H[1+]	C05606	Melanin	row5888	319.0695	157.0	0.561633884537	-0.59	AE_pos_319.0695_157
row5894	E1248	row5894_M+H[1+];row6298_M(C13)+H[1+];row6303_M+Na[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate	row5894	325.0417	369.0	0.0798467875447	1.87	AE_pos_325.0417_369
row5895	E1189	row5895_M+Na[1+]	CE5932;C02075;C06428;CE5013	13,14-epoxy-retinol$Retinyl ester; all-trans-Retinyl ester$(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$	row5895	325.2145	311.0	0.126595168861	-1.61	AE_pos_325.2145_311
row5904	E553	row5904_M+Na[1+]	C04785;CE5528;C16321	13(S)-HPOT; (9Z,11E,14Z)-(13S)-13-Hydroperoxyoctadeca-9,11,14-trienoic acid; (9Z,11E,14Z)-(13S)-Hydroperoxyoctadeca-(9,11,14)-trienoate; 13(S)-HpOTrE$$9(S)-HPOT; (10E,12Z,15Z)-(9S)-9-Hydroperoxyoctadeca-10,12,15-trienoic acid; 9(S)-HpOTrE	row5904	333.2019	78.0	0.0768408460287	-1.89	AE_pos_333.2019_78
row5921	E1249	row5921_M+H[1+]	C00130	IMP	row5921	349.0557	301.0	0.662573379092	-0.44	AE_pos_349.0557_301
row5946	E947	row1971_M+H[1+];row5946_M+Na[1+]	C16548	N,N-Didesmethyltamoxifen	row5946	366.1834	43.0	6.89023440142e-07	-7.87	AE_pos_366.1834_43
row5964	E974	row5964_M+Na[1+]	CE6466;CE6467;CE6465;CE6462;CE6463;CE6460;CE6461;CE6459;CE6458;CE6457;CE6455;CE6454;CE6453;CE6452;CE6456;CE6464	$$$$$$$$$$$$$$$	row5964	398.2033	377.0	8.07853211673e-05	5.24	AE_pos_398.2033_377
row5970	E1253	row5970_M+Na[1+]	C16618	6-Thioxanthine 5'-monophosphate	row5970	403.0108	379.0	0.00153775219289	-3.81	AE_pos_403.0108_379
row5990	E1256	row5990_M+H[1+]	C00054;C00361	Adenosine 3',5'-bisphosphate$dGDP	row5990	428.0342	493.0	0.0132047288643	2.79	AE_pos_428.0342_493
row5993	E1258	row5993_M+Na[1+]	hpdcacrn	heptadecanoyl carnitine	row5993	436.3408	137.0	0.000762621420404	4.14	AE_pos_436.3408_137
row6001	E1260	row6001_M+Na[1+]	CE5560	glycolithocholate	row6001	455.3021	122.0	0.285310507995	1.11	AE_pos_455.3021_122
row6018	E1037	row2346_M+H[1+];row6018_M+Na[1+]	C00307	CDPcholine	row6018	511.0949	111.0	2.61166367796e-05	-5.82	AE_pos_511.0949_111
row6035	E1262	row6035_M+Na[1+]	C07030		row6035	602.1696	510.0	3.34137440918e-09	-11.6	AE_pos_602.1696_510
row6039	E1263	row6039_M+Na[1+]	C00923;C00924	Ferricytochrome$Ferrocytochrome	row6039	629.1771	40.0	0.634107162884	0.49	AE_pos_629.1771_40
row6149	E1145	row6149_M+H[1+]	C00246	Butanoic acid; Butanoate; Butyrate; Butyric acid	row6149	89.0591	489.0	0.246386369316	1.2	AE_pos_89.0591_489
row6158	E103	row6158_M+H[1+]	C14859;C14858;C14857	Chloroacetyl chloride$2,2-Dichloroacetaldehyde$1,1-Dichloroethylene epoxide; 2,2-Dichlorooxirane	row6158	112.9553	474.0	0.592468756014	0.55	AE_pos_112.9553_474
row6164	E207	row6164_M+H[1+]	C00906	5,6-Dihydrothymine	row6164	129.0658	46.0	0.0883980377744	1.81	AE_pos_129.0658_46
row6173	E305	row6173_M+H[1+]	C00483;C01183;C02735	Tyramine$N,N-Dimethylaniline N-oxide$Phenylethanolamine; 2-Amino-1-phenylethanol	row6173	138.0906	539.0	0.268431243151	-1.15	AE_pos_138.0906_539
row6183	E360	row6183_M+H[1+]	C06423	Octanoic acid; Caprylic acid; Octylic acid	row6183	145.1216	191.0	0.733500359414	-0.35	AE_pos_145.1216_191
row6189	E608	row6189_M+H[1+]	C02452;C11409;C02759;C00964	Perillyl alcohol; (-)-Perillyl alcohol; p-Mentha-1,8-dien-7-ol; (-)-Perillylalcohol$(+)-trans-Carveol; (4S,6R)-trans-Carveol$$(-)-trans-Carveol	row6189	153.1266	509.0	0.630847256522	-0.49	AE_pos_153.1266_509
row6189	E711	row6189_M+Na[1+]	C00756	1-Octanol	row6189	153.1266	509.0	0.630847256522	-0.49	AE_pos_153.1266_509
row6198	E1273	row6198_M+H[1+]	C16565		row6198	160.1802	83.0	0.252438365539	1.19	AE_pos_160.1802_83
row6200	E1274	row6200_M+Na[1+]	C00169	Carbamoyl phosphate	row6200	163.9716	429.0	0.815743415708	-0.24	AE_pos_163.9716_429
row6202	E574	row6202_M+H[1+]	C00661;C00111;C00118	DL-Glyceraldehyde 3-phosphate$Dihydroxyacetone phosphate$Glyceraldehyde 3-phosphate	row6202	171.0049	474.0	0.124451437366	-1.62	AE_pos_171.0049_474
row6211	E1275	row6211_M+H[1+]	C00780	Serotonin	row6211	177.1024	64.0	1.61647122234e-10	14.27	AE_pos_177.1024_64
row6217	E513	row6217_M+Na[1+]	C00398	Tryptamine	row6217	183.0889	516.0	0.000610572294117	-4.25	AE_pos_183.0889_516
row6226	E705	row6226_M+H[1+];row7849_M+HCOONa[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline	row6226	194.1171	125.0	0.0227344742629	2.52	AE_pos_194.1171_125
row6227	E800	row6227_M+Na[1+]	C01250	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate	row6227	196.0596	196.0	0.0773402997573	-1.89	AE_pos_196.0596_196
row6227	E1278	row6227_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome	row6227	196.0596	196.0	0.0773402997573	-1.89	AE_pos_196.0596_196
row6239	E1279	row6239_M+H[1+];row6945_M+HCOONa[1+]	CE5310;CE5322	4(R)-hydroxy-dodec-6Z-enoate$4(S)-hydroxy-dodec-6Z-enoate	row6239	214.1581	188.0	0.776189268091	-0.29	AE_pos_214.1581_188
row6240	E1280	row6240_M+H[1+]	CE5310;CE5322	4(R)-hydroxy-dodec-6Z-enoate$4(S)-hydroxy-dodec-6Z-enoate	row6240	214.1582	477.0	0.0885684491635	1.81	AE_pos_214.1582_477
row6243	E751	row6243_M+H[1+];row7261_M(C13)+H[1+];row7275_M+HCOONa[1+]	C00643	5-Hydroxy-L-tryptophan	row6243	221.0942	58.0	0.114222450876	-1.67	AE_pos_221.0942_58
row6244	E1134	row5047_M+Na[1+];row6244_M(C13)+H[1+]	C00864	(R)-Pantothenate	row6244	221.122	56.0	0.121476597298	1.64	AE_pos_221.122_56
row6256	E236	row1593_M+Na[1+];row1832_M+HCOONa[1+];row5361_M+2H[2+];row6256_M+H[1+]	C07501	Felbamate	row6256	239.1043	58.0	0.000195694033677	-4.8	AE_pos_239.1043_58
row6259	E1282	row6259_M+Na[1+]	C03740	5-L-Glutamyl-L-alanine	row6259	241.0791	114.0	4.58673230938e-08	9.64	AE_pos_241.0791_114
row6282	E1285	row6282_M+H[1+]	C05118;C05119	S-(2-Methylbutanoyl)-dihydrolipoamide$S-(3-Methylbutanoyl)-dihydrolipoamide	row6282	292.1409	39.0	0.0195957448856	-2.59	AE_pos_292.1409_39
row6298	E1248	row5894_M+H[1+];row6298_M(C13)+H[1+];row6303_M+Na[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate	row6298	326.0455	371.0	0.0252681064174	2.47	AE_pos_326.0455_371
row6303	E1248	row5894_M+H[1+];row6298_M(C13)+H[1+];row6303_M+Na[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate	row6303	347.0244	372.0	0.337738914598	0.99	AE_pos_347.0244_372
row6309	E1291	row6309_M+Na[1+]	C00655	Xanthosine 5'-phosphate	row6309	387.0344	368.0	0.00306121385155	-3.48	AE_pos_387.0344_368
row6312	E1292	row6312_M+H[1+]	C02990	L-Palmitoylcarnitine	row6312	400.3405	366.0	2.04240141506e-07	8.63	AE_pos_400.3405_366
row6320	E1093	row4190_M+H[1+];row6320_M+2H[2+]	C01024	Hydroxymethylbilane	row6320	428.148	41.0	0.152817051806	1.5	AE_pos_428.148_41
row6327	E1294	row6327_M+H[1+]	c226crn	cervonyl carnitine	row6327	472.3462	67.0	0.678612832651	-0.42	AE_pos_472.3462_67
row6414	E147	row270_M+H[1+];row6414_M(C13)+H[1+]	C02170;C00042	Methylmalonate; Methylmalonic acid$Succinate	row6414	120.0381	357.0	0.113859705239	1.67	AE_pos_120.0381_357
row6430	E1304	row6430_M+Na[1+]	C00320	Thiosulfate	row6430	135.925	522.0	0.291579888644	-1.09	AE_pos_135.925_522
row6439	E540	row6439_M+H[1+]	C03824	2-Aminomuconate 6-semialdehyde	row6439	142.0501	143.0	3.51870224087e-07	8.28	AE_pos_142.0501_143
row6441	E343	row6441_M+H[1+]	C11713;C11714;C14787;C14786	beta-Naphthol; 2-Naphthol$$(1S,2R)-Naphthalene 1,2-oxide; (1S,2R)-Naphthalene epoxide$(1R,2S)-Naphthalene 1,2-oxide; (1R,2S)-Naphthalene epoxide	row6441	145.0641	375.0	0.281994459862	-1.11	AE_pos_145.0641_375
row6458	E496	row6458_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row6458	160.061	356.0	0.128768991943	1.6	AE_pos_160.061_356
row6463	E550	row6463_M+H[1+];row862_M(C13)+H[1+]	C00079;CE2172	L-Phenylalanine$	row6463	166.0853	55.0	0.33245364024	1.0	AE_pos_166.0853_55
row6464	E346	row6464_M+Na[1+];row7222_M[1+]	CE4969	isobutyrylglycine	row6464	167.0563	55.0	0.00417519850947	-3.34	AE_pos_167.0563_55
row6464	E1148	row6464_M+H[1+];row6735_M+H+Na[2+]	CE5542;C16358;C16353	noradrenochrome o-semiquinone$1-Methylxanthine$	row6464	167.0563	55.0	0.00417519850947	-3.34	AE_pos_167.0563_55
row6464	E1311	row6464_M+H[1+]	C05412;C05411	$	row6464	167.0563	55.0	0.00417519850947	-3.34	AE_pos_167.0563_55
row6467	E15	row6467_M+H[1+]	CE2061		row6467	169.1212	555.0	0.575457613241	0.57	AE_pos_169.1212_555
row6473	E461	row6473_M+Na[1+]	CE2577		row6473	177.09	212.0	0.462154420264	-0.75	AE_pos_177.09_212
row6474	E463	row6474_M+Na[1+]	CE2577		row6474	177.0901	516.0	0.235327073537	-1.23	AE_pos_177.0901_516
row6484	E524	row6484_M+Na[1+]	C15606	1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one	row6484	185.0226	348.0	0.967021471167	0.04	AE_pos_185.0226_348
row6507	E1319	row6507_M+Na[1+]	C03793	N6,N6,N6-Trimethyl-L-lysine	row6507	211.143	452.0	0.183496709261	-1.39	AE_pos_211.143_452
row6521	E1322	row6521_M+Na[1+]	C02679	Dodecanoate (n-C12:0)	row6521	223.1682	270.0	0.562139008796	0.59	AE_pos_223.1682_270
row6536	E131	row227_M+2H[2+];row6536_M+Na[1+]	C06424	tetradecanoate (n-C14:0)	row6536	251.1997	503.0	0.722539086302	-0.36	AE_pos_251.1997_503
row6538	E135	row6538_M+Na[1+]	C01101;C00231;C03736;C00117;C00442;C00620;C00199	L-Ribulose 5-phosphate$D-Xylulose 5-phosphate$alpha-D-Ribose 5-phosphate$alpha-D-Ribose 5-phosphate$alpha-D-Ribose 1-phosphate$alpha-D-Ribose 1-phosphate$D-Ribulose 5-phosphate	row6538	253.0072	32.0	0.102703716288	-1.73	AE_pos_253.0072_32
row6539	E186	row1667_M+Na[1+];row6539_M(C13)+H[1+]	C16582;C16584	2-Hydroxyfelbamate$p-Hydroxyfelbamate	row6539	256.1026	66.0	0.0142905095981	-2.75	AE_pos_256.1026_66
row6539	E849	row6539_M+H[1+];row6943_M+Na[1+]	C04874	Dihydroneopterin	row6539	256.1026	66.0	0.0142905095981	-2.75	AE_pos_256.1026_66
row6542	E1327	row6542_M+Na[1+]	C01262	beta-Alanyl-N(pi)-methyl-L-histidine; Anserine	row6542	263.1136	196.0	0.173393280349	1.42	AE_pos_263.1136_196
row6576	E1333	row6576_M+H[1+]	CE5929;CE5931;CE5924;CE6234;CE5828;CE4989;CE5663;CE7093	$$$prostaglandin H1$$20-OH-10,11-dihydro-leukotriene B4$13,14-dihydro- lipoxin A4$13,14-dihydro-15-oxo-PGE1	row6576	354.2384	170.0	0.620243752715	0.51	AE_pos_354.2384_170
